[2026-03-12 04:35:46] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ61B2-W38DYJ","method":"GET","path":"api/v1/dashboard/summary","status":200,"duration_ms":183,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:47] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ61BC-CTGVPJ","method":"GET","path":"api/v1/sales","status":200,"duration_ms":192,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:48] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ62VZ-0863X9","method":"GET","path":"api/v1/sales","status":200,"duration_ms":161,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:49] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ63R1-VHAD13","method":"GET","path":"api/v1/sales","status":200,"duration_ms":182,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:49] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ63QY-AKA53R","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":124,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:51] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ65GK-R2EXQ0","method":"GET","path":"api/v1/sales","status":200,"duration_ms":150,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:52] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ65GR-F7MRTJ","method":"GET","path":"api/v1/reports/ledger","status":200,"duration_ms":198,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:53] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ669S-AG404K","method":"GET","path":"api/v1/products","status":200,"duration_ms":346,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:55] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ68HI-NA07QM","method":"GET","path":"api/v1/outlet","status":200,"duration_ms":138,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:35:55] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ68HI-5X65CZ","method":"GET","path":"api/v1/products","status":200,"duration_ms":149,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:36:04] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ6F20-EW2D0P","method":"GET","path":"api/v1/products","status":200,"duration_ms":166,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:36:05] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ6F27-RFQ34D","method":"GET","path":"api/v1/products/01kg5dbhhw0k4nbbz49fybc4qw","status":200,"duration_ms":146,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:36:05] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ6F28-DXEAE1","method":"GET","path":"api/v1/categories","status":200,"duration_ms":150,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:07] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ7RNN-KAYG3D","method":"PUT","path":"api/v1/products/01kg5dbhhw0k4nbbz49fybc4qw","status":200,"duration_ms":432,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:14] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ7XQX-BRGNKY","method":"GET","path":"api/v1/products","status":200,"duration_ms":195,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
[2026-03-12 04:37:27] local.INFO: api_request {"request_id":"MMMZ5XJ8-91NMBY-MMMZ86VE-52VPZ7","method":"PUT","path":"api/v1/products/01kg5dbf589t16kvwm6w14gsv4/outlet-active","status":200,"duration_ms":148,"user_id":"01kk7eyab78thx36n76c7ba6zb","ip":"127.0.0.1"} 
